
0.000	0.000
1.000	0.000
2.000	63.000
3.000	66.000
4.001	69.000
5.001	74.000
6.001	79.000
7.001	83.000
8.002	88.000
9.003	92.000
10.004	97.000
11.003	102.000
12.003	106.000
13.004	113.000
14.004	118.000
15.004	124.000
16.003	130.000
17.003	137.000
18.003	144.000
19.003	151.000
20.004	158.000
21.004	166.000
22.003	173.000
23.004	182.000
24.004	191.000
25.004	200.000
26.004	208.000
27.004	218.000
28.004	228.000
29.004	237.000
30.004	249.000
31.005	260.000
32.004	270.000
33.005	281.000
34.006	294.000
35.007	305.000
36.007	317.000
37.007	330.000
38.008	343.000
39.008	357.000
40.008	370.000
41.007	384.000
42.007	398.000
43.008	413.000
44.009	428.000
45.008	443.000
46.009	460.000
47.010	477.000
48.010	494.000
49.010	510.000
50.011	528.000
51.010	545.000
52.011	563.000
53.011	580.000
54.011	598.000
55.012	617.000
56.012	634.000
57.013	654.000
58.012	673.000
59.012	691.000
60.013	711.000
61.014	731.000
62.014	750.000
63.013	770.000
64.014	790.000
65.014	810.000
66.014	830.000
67.013	851.000
68.014	872.000
69.014	893.000
70.014	914.000
71.014	936.000
72.015	957.000
73.015	978.000
74.015	1001.000
75.015	1023.000
76.016	1045.000
77.016	1068.000
78.015	1090.000
79.016	1112.000
80.017	1135.000
81.017	1158.000
82.018	1181.000
83.019	1204.000
84.019	1228.000
85.018	1250.000
86.018	1274.000
87.018	1297.000
88.019	1322.000
89.019	1345.000
90.020	1369.000
91.019	1392.000
92.019	1416.000
93.019	1440.000
94.020	1465.000
95.021	1489.000
96.022	1513.000
97.022	1537.000
98.021	1562.000
99.021	1585.000
100.021	1611.000
101.021	1636.000
102.022	1661.000
103.022	1685.000
104.022	1710.000
105.022	1735.000
106.022	1759.000
107.023	1784.000
108.023	1809.000
109.025	1834.000
110.024	1859.000
111.024	1884.000
112.025	1908.000
113.026	1934.000
114.026	1956.000
115.025	1983.000
116.026	2009.000
117.026	2034.000
118.026	2059.000
119.026	2083.000
120.025	2109.000
121.026	2134.000
122.025	2158.000
123.026	2183.000
124.026	2208.000
125.028	2233.000
126.029	2258.000
127.029	2282.000
128.030	2306.000
129.030	2331.000
130.030	2355.000
131.032	2379.000
132.031	2403.000
133.031	2428.000
134.032	2453.000
135.032	2477.000
136.031	2500.000
137.031	2524.000
138.031	2549.000
139.032	2572.000
140.033	2595.000
141.034	2618.000
142.034	2640.000
143.034	2664.000
144.034	2689.000
145.034	2712.000
146.034	2734.000
147.034	2972.000
148.035	2988.000
149.036	3005.000
150.035	3019.000
151.036	3034.000
152.035	3049.000
153.036	3065.000
154.037	3080.000
155.037	3095.000
156.036	3110.000
157.037	3123.000
158.038	3136.000
159.038	3149.000
160.038	3164.000
161.038	3176.000
162.038	3190.000
163.039	3202.000
164.039	3215.000
165.039	3228.000
166.040	3242.000
167.041	3254.000
168.042	3268.000
169.042	3281.000
170.042	3294.000
171.041	3307.000
172.042	3322.000
173.043	3336.000
174.043	3352.000
175.043	3366.000
176.043	3381.000
177.044	3396.000
178.045	3411.000
179.046	3426.000
180.046	3441.000
