
0.000	0.000
1.000	0.000
2.001	0.000
3.001	0.000
4.001	0.000
5.001	0.000
6.001	0.000
7.001	0.000
8.001	0.000
9.001	0.000
10.001	0.000
11.001	0.000
12.001	0.000
13.001	0.000
14.001	10.000
15.001	33.000
16.001	51.000
17.001	74.000
18.001	93.000
19.001	113.000
20.001	140.000
21.001	165.000
22.001	191.000
23.001	217.000
24.001	245.000
25.001	282.000
26.001	308.000
27.001	331.000
28.001	362.000
29.001	390.000
30.001	417.000
31.001	444.000
32.001	475.000
33.001	505.000
34.001	534.000
35.001	562.000
36.001	592.000
37.001	620.000
38.001	648.000
39.002	677.000
40.002	707.000
41.002	736.000
42.003	768.000
43.004	794.000
44.004	823.000
45.005	848.000
46.004	874.000
47.004	902.000
48.004	931.000
49.004	954.000
50.005	980.000
51.005	1007.000
52.005	1031.000
53.005	1056.000
54.006	1079.000
55.006	1105.000
56.006	1130.000
57.006	1155.000
58.007	1178.000
59.007	1204.000
60.007	1229.000
61.007	1249.000
62.007	1272.000
63.007	1294.000
64.007	1315.000
65.007	1337.000
66.008	1357.000
67.008	1379.000
68.008	1400.000
69.008	1421.000
70.008	1442.000
71.008	1461.000
72.009	1480.000
73.009	1496.000
74.009	1512.000
75.009	1534.000
76.010	1553.000
77.011	1571.000
78.011	1589.000
79.011	1607.000
80.011	1624.000
81.012	1642.000
82.012	1653.000
83.013	1672.000
84.013	1688.000
85.013	1703.000
86.013	1717.000
87.013	1733.000
88.013	1747.000
89.014	1761.000
90.013	1773.000
91.013	1787.000
92.013	1802.000
93.013	1813.000
94.014	1827.000
95.014	1839.000
96.014	1852.000
97.014	1862.000
98.015	1875.000
99.015	1886.000
100.015	1897.000
101.016	1907.000
102.017	1919.000
103.018	1928.000
104.018	1938.000
105.019	1949.000
106.019	1958.000
107.019	1967.000
108.019	1978.000
109.019	1987.000
110.019	1997.000
111.020	2005.000
112.021	2015.000
113.021	2023.000
114.021	2031.000
115.021	2040.000
116.021	2048.000
117.021	2055.000
118.021	2062.000
119.021	2070.000
120.022	2077.000
121.022	2083.000
122.022	2091.000
123.022	2096.000
124.023	2104.000
125.023	2111.000
126.023	2119.000
127.023	2124.000
128.023	2129.000
129.024	2136.000
130.025	2141.000
131.026	2147.000
132.027	2152.000
133.027	2158.000
134.027	2162.000
135.027	2168.000
136.027	2172.000
137.027	2177.000
138.028	2182.000
139.028	2187.000
140.028	2192.000
141.028	2197.000
142.028	2201.000
143.028	2206.000
144.028	2210.000
145.028	2214.000
146.028	2219.000
147.028	2224.000
148.029	2228.000
149.029	2231.000
150.029	2235.000
151.030	2238.000
152.030	2242.000
153.031	2245.000
154.032	2249.000
155.032	2253.000
156.032	2256.000
157.032	2259.000
158.032	2262.000
159.032	2264.000
160.033	2267.000
161.033	2269.000
162.033	2272.000
163.033	2276.000
164.033	2280.000
165.033	2283.000
166.033	2285.000
167.033	2288.000
168.033	2289.000
169.033	2292.000
170.033	2295.000
171.033	2297.000
172.033	2300.000
173.033	2301.000
174.033	2304.000
175.033	2307.000
176.033	2308.000
177.033	2309.000
178.033	2311.000
179.033	2313.000
180.034	2315.000
181.034	1674.000
182.034	2320.000
183.034	2323.000
184.034	2324.000
185.034	2325.000
186.034	2325.000
187.035	2325.000
188.035	2326.000
189.035	2326.000
190.036	2333.000
191.037	2333.000
192.037	2336.000
193.038	2340.000
194.037	2341.000
195.037	2342.000
196.038	2343.000
197.039	2345.000
198.039	2346.000
199.039	2346.000
200.039	2348.000
201.039	2348.000
202.039	2350.000
203.039	2352.000
204.039	2353.000
205.039	2354.000
206.040	2355.000
207.041	2356.000
208.041	2357.000
209.041	2358.000
210.041	2360.000
211.041	2360.000
212.041	2361.000
213.041	2362.000
214.041	2363.000
215.041	2363.000
216.041	2364.000
217.041	2365.000
218.042	2366.000
219.042	2366.000
220.043	2367.000
221.043	2368.000
222.043	2368.000
223.043	2368.000
224.043	2368.000
225.043	2370.000
226.043	2371.000
227.044	2372.000
228.044	2372.000
229.044	2373.000
230.044	2374.000
231.044	2375.000
232.045	2375.000
233.044	2375.000
234.044	2376.000
235.044	2376.000
236.044	2377.000
237.044	2377.000
238.044	2378.000
239.044	2378.000
240.045	2377.000
241.045	2376.000
242.045	2378.000
243.045	2380.000
244.046	2381.000
245.045	2381.000
246.045	2381.000
247.045	2382.000
248.045	2382.000
249.045	2382.000
250.045	2382.000
251.045	2384.000
252.045	2383.000
253.045	2384.000
254.045	2385.000
255.045	2385.000
256.045	2385.000
257.045	2385.000
258.045	2385.000
259.045	2385.000
260.045	2386.000
261.045	2386.000
262.046	2387.000
263.045	2386.000
264.045	2387.000
265.045	2388.000
266.046	2388.000
267.046	2389.000
268.046	2389.000
269.046	2389.000
270.047	2389.000
271.047	2389.000
272.047	2389.000
273.047	2390.000
274.047	2390.000
275.047	2390.000
276.047	2390.000
277.047	2390.000
278.049	2390.000
279.049	2390.000
280.049	2391.000
281.049	2390.000
282.049	2391.000
283.049	2391.000
284.049	2392.000
285.049	2392.000
286.050	2392.000
287.050	2392.000
288.050	2393.000
289.051	2392.000
290.051	2392.000
291.051	2392.000
292.051	2393.000
293.051	2394.000
294.051	2394.000
295.051	2394.000
296.051	2394.000
297.052	2394.000
298.052	2394.000
299.052	2394.000
300.052	2394.000
301.052	2394.000
302.052	2394.000
303.052	2394.000
304.052	2394.000
