
0.000	0.000
1.000	0.000
2.002	0.000
3.002	0.000
4.003	0.000
5.002	0.000
6.002	0.000
7.002	0.000
8.004	0.000
9.004	0.000
10.004	0.000
11.003	0.000
12.004	0.000
13.005	0.000
14.005	0.000
15.005	0.000
16.005	0.000
17.005	0.000
18.004	0.000
19.005	0.000
20.005	0.000
21.005	0.000
22.004	0.000
23.004	0.000
24.004	0.000
25.005	0.000
26.006	0.000
27.006	0.000
28.006	0.000
29.006	0.000
30.005	0.000
31.006	0.000
32.005	0.000
33.006	1.000
34.006	4.000
35.007	6.000
36.007	8.000
37.006	10.000
38.006	12.000
39.007	14.000
40.007	16.000
41.007	18.000
42.007	19.000
43.007	21.000
44.006	22.000
45.007	24.000
46.007	25.000
47.008	26.000
48.009	28.000
49.008	29.000
50.009	30.000
51.009	31.000
52.008	32.000
53.008	33.000
54.009	33.000
55.008	34.000
56.009	35.000
57.008	36.000
58.009	36.000
59.010	37.000
60.009	38.000
61.010	38.000
62.010	39.000
63.009	39.000
64.009	40.000
65.009	40.000
66.009	41.000
67.010	41.000
68.009	41.000
69.010	42.000
70.010	43.000
71.009	43.000
72.010	43.000
73.010	44.000
74.010	44.000
75.010	44.000
76.011	45.000
77.011	45.000
78.011	46.000
79.011	46.000
80.012	46.000
81.011	46.000
82.011	47.000
83.012	47.000
84.012	47.000
85.013	48.000
86.012	48.000
87.013	48.000
88.012	48.000
89.012	49.000
90.012	49.000
91.012	49.000
92.012	49.000
93.012	49.000
94.012	49.000
95.012	49.000
96.013	49.000
97.012	49.000
98.012	50.000
99.013	50.000
100.013	50.000
101.013	50.000
102.014	50.000
103.015	50.000
104.015	50.000
105.015	51.000
106.016	51.000
107.016	51.000
108.015	51.000
109.016	51.000
110.016	51.000
111.015	51.000
112.015	52.000
113.016	52.000
114.016	52.000
115.016	52.000
116.017	52.000
117.017	52.000
118.018	53.000
119.018	52.000
120.018	52.000
121.017	52.000
122.018	52.000
123.018	52.000
124.018	52.000
125.018	52.000
126.018	53.000
127.020	53.000
128.020	53.000
129.020	54.000
130.019	54.000
131.019	53.000
132.020	53.000
133.020	53.000
134.020	53.000
135.021	54.000
136.022	55.000
137.022	56.000
138.022	57.000
139.022	57.000
140.023	58.000
141.023	59.000
142.024	59.000
143.024	59.000
144.023	55.000
145.024	55.000
146.025	55.000
147.025	55.000
148.025	55.000
149.025	55.000
150.025	55.000
151.026	55.000
152.026	55.000
153.026	55.000
154.026	55.000
155.026	55.000
156.025	55.000
157.026	55.000
158.026	55.000
159.025	55.000
160.026	56.000
161.025	55.000
162.026	56.000
163.027	56.000
164.026	56.000
165.027	56.000
166.027	56.000
167.027	56.000
168.027	56.000
169.029	56.000
170.029	56.000
171.030	56.000
172.031	56.000
173.031	56.000
174.030	56.000
175.031	56.000
176.031	56.000
177.031	56.000
178.032	56.000
179.032	57.000
180.032	57.000
181.032	56.000
182.032	56.000
183.032	57.000
184.032	57.000
185.032	57.000
186.032	57.000
187.032	57.000
188.032	57.000
