
0.000	0.000
1.000	0.000
2.000	0.000
3.001	0.000
4.000	0.000
5.001	0.000
6.000	0.000
7.000	0.000
8.000	0.000
9.001	0.000
10.000	1.000
11.000	26.000
12.001	54.000
13.002	84.000
14.003	114.000
15.003	146.000
16.003	175.000
17.003	206.000
18.003	239.000
19.003	272.000
20.004	307.000
21.004	344.000
22.004	379.000
23.004	410.000
24.004	443.000
25.005	480.000
26.005	518.000
27.006	553.000
28.006	591.000
29.006	630.000
30.006	661.000
31.006	691.000
32.006	728.000
33.006	763.000
34.006	797.000
35.006	832.000
36.006	871.000
37.006	902.000
38.006	935.000
39.006	970.000
40.006	1008.000
41.006	1040.000
42.006	1075.000
43.007	1104.000
44.007	1134.000
45.007	1164.000
46.007	1191.000
47.007	1221.000
48.008	1251.000
49.008	1281.000
50.009	1312.000
51.009	1340.000
52.009	1369.000
53.009	1400.000
54.009	1428.000
55.009	1456.000
56.009	1484.000
57.009	1513.000
58.009	1539.000
59.010	1567.000
60.011	1592.000
61.010	1619.000
62.010	1646.000
63.011	1671.000
64.011	1694.000
65.011	1720.000
66.012	1744.000
67.011	1768.000
68.012	1791.000
69.012	1816.000
70.012	1840.000
71.013	1863.000
72.013	1885.000
73.015	1906.000
74.016	1927.000
75.015	1948.000
76.015	1969.000
77.015	1989.000
78.015	2009.000
79.015	2026.000
80.015	2049.000
81.016	2069.000
82.016	2088.000
83.017	2108.000
84.017	2125.000
85.017	2144.000
86.017	2161.000
87.017	2179.000
88.017	2197.000
89.017	2214.000
90.017	2232.000
91.017	2248.000
92.017	2263.000
93.017	2280.000
94.018	2295.000
95.019	2311.000
96.020	2328.000
97.021	2342.000
98.021	2357.000
99.021	2372.000
100.021	2387.000
101.021	2401.000
102.021	2414.000
103.021	2426.000
104.021	2439.000
105.021	2450.000
106.022	2461.000
107.021	2472.000
108.022	2483.000
109.021	2493.000
110.022	2502.000
111.023	2511.000
112.024	2521.000
113.025	2530.000
114.024	2539.000
115.025	2549.000
116.025	2557.000
117.026	2564.000
118.025	2572.000
119.025	2580.000
120.026	2587.000
121.026	2594.000
122.026	2600.000
123.026	2607.000
124.027	2613.000
125.027	2620.000
126.027	2625.000
127.027	2631.000
128.027	2637.000
129.027	2643.000
130.027	2648.000
131.027	2653.000
132.027	2658.000
133.028	2663.000
134.027	2668.000
135.027	2673.000
136.027	2678.000
137.027	2682.000
138.027	2686.000
139.027	2690.000
140.027	2694.000
141.027	2698.000
142.028	2702.000
143.028	2705.000
144.028	2708.000
145.028	2712.000
146.029	2715.000
147.030	2717.000
148.030	2720.000
149.031	2723.000
150.032	2726.000
151.032	2729.000
152.032	2731.000
153.033	2734.000
154.033	2959.000
155.033	2960.000
156.033	2961.000
157.033	2963.000
158.033	2965.000
159.033	2966.000
160.033	2968.000
161.033	2968.000
162.033	2970.000
163.034	2971.000
164.034	2973.000
165.035	2974.000
